timestamp,pyth_price,dex_price,price_vs_sma,momentum,volatility,liquidity,spread,trend,label
569,120.0,120.5,154,110,50,49,128,85,0
570,120.0,120.5,114,108,19,50,128,170,0
571,120.0,120.5,124,121,50,47,126,170,1
572,120.0,120.5,108,124,5,45,125,170,1
573,120.0,120.5,126,142,40,44,131,85,1
574,120.0,120.5,101,113,7,40,130,0,-1
575,120.0,120.5,128,126,38,45,127,85,0
576,120.0,120.5,107,153,42,48,120,0,-1
577,120.0,120.5,148,145,2,43,134,85,1
578,120.0,120.5,134,146,38,47,129,170,1
579,120.0,120.5,152,125,15,41,133,0,-1
580,120.0,120.5,120,121,40,44,136,85,-1
581,120.0,120.5,145,118,36,48,129,85,0
582,120.0,120.5,138,133,31,42,129,0,-1
583,120.0,120.5,126,149,4,46,129,0,-1
584,120.0,120.5,151,150,41,44,127,170,1
585,120.0,120.5,140,112,8,41,130,170,1
586,120.0,120.5,121,129,7,44,128,0,-1
587,120.0,120.5,128,103,1,41,135,85,-1
588,120.0,120.5,125,131,45,47,132,170,1
589,120.0,120.5,140,131,30,45,127,170,1
590,120.0,120.5,146,123,48,47,120,170,1
591,120.0,120.5,105,127,10,41,122,85,-1
592,120.0,120.5,152,118,35,47,135,85,1
593,120.0,120.5,104,101,19,40,131,0,-1
594,120.0,120.5,134,147,18,40,132,0,-1
595,120.0,120.5,153,149,42,45,130,0,0
596,120.0,120.5,117,127,23,45,120,0,-1
597,120.0,120.5,155,104,22,42,130,170,1
598,120.0,120.5,148,123,21,41,120,85,1
599,120.0,120.5,103,100,44,50,131,170,-1
600,120.0,120.5,107,139,27,40,132,170,1
601,120.0,120.5,142,105,8,40,133,85,0
602,120.0,120.5,115,119,29,41,136,0,-1
603,120.0,120.5,121,139,39,42,120,0,-1
604,120.0,120.5,128,124,35,42,135,0,-1
605,120.0,120.5,132,148,21,44,131,0,-1
606,120.0,120.5,143,130,30,50,123,85,1
607,120.0,120.5,114,139,19,43,124,0,-1
608,120.0,120.5,134,130,28,40,135,0,-1
609,120.0,120.5,142,103,37,47,135,0,-1
610,120.0,120.5,129,129,30,46,125,85,0
611,120.0,120.5,154,123,7,44,133,170,1
612,120.0,120.5,151,142,20,42,120,0,0
613,120.0,120.5,126,116,21,44,127,170,1
614,120.0,120.5,114,100,14,41,133,0,-1
615,120.0,120.5,140,145,36,40,127,170,1
616,120.0,120.5,133,103,46,43,135,0,-1
617,120.0,120.5,129,109,33,50,124,170,1
618,120.0,120.5,149,111,27,47,132,85,0
619,120.0,120.5,143,108,24,48,136,0,-1
620,120.0,120.5,126,119,39,50,127,170,1
621,120.0,120.5,134,133,32,45,132,0,-1
622,120.0,120.5,153,152,25,41,132,85,1
623,120.0,120.5,146,130,8,44,135,0,-1
624,120.0,120.5,106,151,42,47,125,170,1
625,120.0,120.5,150,137,17,43,130,170,1
626,120.0,120.5,138,136,44,50,124,170,1
627,120.0,120.5,137,140,7,43,135,170,1
628,120.0,120.5,109,141,49,46,129,0,-1
629,120.0,120.5,110,138,49,49,122,170,1
630,120.0,120.5,132,121,10,50,131,170,1
631,120.0,120.5,131,148,7,43,128,0,-1
632,120.0,120.5,108,130,27,40,132,0,-1
633,120.0,120.5,105,138,7,47,121,170,1
634,120.0,120.5,114,123,40,46,135,170,1
635,120.0,120.5,111,103,46,41,126,85,-1
636,120.0,120.5,155,151,32,40,124,170,1
637,120.0,120.5,145,154,34,44,129,170,1
638,120.0,120.5,116,108,11,46,120,0,-1
639,120.0,120.5,134,142,35,44,122,170,1
640,120.0,120.5,128,140,48,46,127,0,-1
641,120.0,120.5,153,107,45,40,135,170,1
642,120.0,120.5,128,140,48,42,128,170,1
643,120.0,120.5,118,119,35,40,133,0,-1
644,120.0,120.5,127,154,15,46,123,170,1
645,120.0,120.5,142,101,36,44,129,85,-1
646,120.0,120.5,110,103,11,46,135,0,-1
647,120.0,120.5,131,155,21,48,128,170,1
648,120.0,120.5,156,149,38,48,131,0,0
649,120.0,120.5,139,149,24,41,120,170,1
650,120.0,120.5,133,141,0,43,126,170,1
651,120.0,120.5,152,154,4,41,136,170,1
652,120.0,120.5,150,121,45,41,120,85,1
653,120.0,120.5,131,119,14,47,133,170,1
654,120.0,120.5,141,143,25,50,135,0,-1
655,120.0,120.5,155,140,33,49,120,0,0
656,120.0,120.5,124,109,21,44,123,85,-1
657,120.0,120.5,131,102,43,47,122,170,1
658,120.0,120.5,121,123,21,43,127,85,-1
659,120.0,120.5,136,147,45,49,129,85,1
660,120.0,120.5,123,146,34,41,131,0,-1
661,120.0,120.5,156,149,27,44,136,170,1
662,120.0,120.5,148,141,46,42,136,85,1
663,120.0,120.5,100,154,36,42,131,170,1
664,120.0,120.5,141,146,3,46,127,0,-1
665,120.0,120.5,112,137,48,50,127,170,1
666,120.0,120.5,124,138,39,45,127,0,-1
667,120.0,120.5,126,123,21,47,123,85,0
668,120.0,120.5,154,132,42,46,124,0,-1
669,120.0,120.5,126,103,19,49,127,85,-1
670,120.0,120.5,105,126,27,42,127,0,-1
671,120.0,120.5,110,100,34,43,136,85,-1
672,120.0,120.5,127,139,21,48,124,170,1
673,120.0,120.5,132,141,12,48,126,0,-1
674,120.0,120.5,144,110,29,46,125,0,-1
675,120.0,120.5,115,149,15,46,128,0,-1
676,120.0,120.5,126,132,45,43,122,0,-1
677,120.0,120.5,112,134,11,48,136,170,1
678,120.0,120.5,122,126,3,42,133,85,0
679,120.0,120.5,106,107,22,41,132,170,0
680,120.0,120.5,150,121,7,43,133,0,-1
681,120.0,120.5,127,123,41,47,136,85,0
682,120.0,120.5,141,146,43,48,128,170,1
683,120.0,120.5,127,101,43,42,134,85,-1
684,120.0,120.5,111,120,17,42,132,170,1
685,120.0,120.5,138,126,31,45,121,85,0
686,120.0,120.5,103,112,48,44,131,170,0
687,120.0,120.5,124,146,16,44,133,170,1
688,120.0,120.5,137,140,23,40,127,85,1
689,120.0,120.5,153,117,30,48,124,0,-1
690,120.0,120.5,120,144,31,49,124,170,1
691,120.0,120.5,115,155,32,50,131,85,1
692,120.0,120.5,110,112,46,40,123,170,0
693,120.0,120.5,118,141,3,48,120,85,0
694,120.0,120.5,140,141,18,41,129,0,-1
695,120.0,120.5,136,124,9,48,121,170,1
696,120.0,120.5,137,156,41,41,132,170,1
697,120.0,120.5,118,149,7,42,133,170,1
698,120.0,120.5,116,117,12,50,124,85,-1
699,120.0,120.5,125,112,27,49,128,170,1
700,120.0,120.5,140,126,7,47,132,0,-1
701,120.0,120.5,104,136,7,47,125,170,1
702,120.0,120.5,147,107,30,48,127,0,-1
703,120.0,120.5,104,141,19,40,133,0,-1
704,120.0,120.5,125,120,34,43,127,0,-1
705,120.0,120.5,114,125,11,48,125,0,-1
706,120.0,120.5,147,107,34,44,120,0,-1
707,120.0,120.5,100,108,39,48,134,85,-1
708,120.0,120.5,116,103,33,49,123,0,-1
709,120.0,120.5,124,143,3,42,135,85,1
710,120.0,120.5,116,108,13,48,125,85,-1
711,120.0,120.5,116,153,41,44,131,85,1
712,120.0,120.5,150,142,15,46,134,170,1
713,120.0,120.5,111,149,30,48,135,170,1
714,120.0,120.5,132,113,22,50,122,170,1
715,120.0,120.5,112,111,31,45,125,170,0
716,120.0,120.5,138,148,0,44,132,85,1
717,120.0,120.5,146,117,29,43,136,85,0
718,120.0,120.5,135,127,49,42,133,170,1
719,120.0,120.5,130,138,50,42,130,85,1
720,120.0,120.5,142,151,7,50,123,170,1
721,120.0,120.5,134,139,17,41,128,85,1
722,120.0,120.5,125,102,49,46,121,170,1
723,120.0,120.5,108,113,42,47,132,0,-1
724,120.0,120.5,140,129,1,47,134,0,-1
725,120.0,120.5,100,117,38,44,130,170,0
726,120.0,120.5,142,110,46,42,128,170,1
727,120.0,120.5,117,120,32,46,136,0,-1
728,120.0,120.5,154,127,3,41,133,0,-1
729,120.0,120.5,101,137,10,49,127,170,1
730,120.0,120.5,128,135,35,48,128,0,-1
731,120.0,120.5,153,128,23,46,121,170,1
732,120.0,120.5,156,149,31,42,134,0,0
733,120.0,120.5,154,110,41,49,126,85,0
734,120.0,120.5,126,145,30,49,124,0,-1
735,120.0,120.5,115,135,45,45,132,170,1
736,120.0,120.5,107,111,25,41,121,170,0
737,120.0,120.5,112,129,42,50,120,85,-1
738,120.0,120.5,107,118,48,45,136,0,-1
739,120.0,120.5,133,128,41,43,121,0,-1
740,120.0,120.5,135,134,42,40,121,170,1
741,120.0,120.5,105,118,28,47,121,170,0
742,120.0,120.5,111,109,46,43,124,85,-1
743,120.0,120.5,100,153,15,50,128,170,1
744,120.0,120.5,114,154,46,50,131,85,1
745,120.0,120.5,148,142,43,46,130,0,0
746,120.0,120.5,149,100,42,40,133,85,0
747,120.0,120.5,122,123,15,48,133,85,-1
748,120.0,120.5,122,128,20,41,126,0,-1
749,120.0,120.5,126,138,11,50,136,0,-1
750,120.0,120.5,153,136,43,48,123,0,0
751,120.0,120.5,112,146,24,46,126,0,-1
752,120.0,120.5,110,136,41,43,128,85,0
753,120.0,120.5,105,106,29,41,126,0,-1
754,120.0,120.5,122,110,50,48,134,85,-1
755,120.0,120.5,112,109,50,49,122,0,-1
756,120.0,120.5,126,155,23,50,124,170,1
757,120.0,120.5,129,102,43,44,120,85,-1
758,120.0,120.5,136,126,15,41,132,85,0
759,120.0,120.5,106,139,13,49,132,85,-1
760,120.0,120.5,132,141,19,46,131,0,-1
761,120.0,120.5,155,116,44,42,121,170,1
762,120.0,120.5,147,116,44,48,131,0,-1
763,120.0,120.5,123,113,47,47,131,0,-1
764,120.0,120.5,120,107,41,40,130,85,-1
765,120.0,120.5,108,120,33,47,122,0,-1
766,120.0,120.5,115,121,17,48,133,170,1
767,120.0,120.5,147,124,42,47,127,170,1
768,120.0,120.5,116,100,40,43,122,0,-1
769,120.0,120.5,137,132,41,50,122,0,-1
770,120.0,120.5,141,105,42,47,135,0,-1
771,120.0,120.5,125,120,33,44,135,0,-1
772,120.0,120.5,150,153,18,49,131,170,1
773,120.0,120.5,128,116,21,46,135,0,-1
774,120.0,120.5,100,153,29,47,131,0,-1
775,120.0,120.5,154,153,47,48,120,85,1
776,120.0,120.5,125,125,15,41,130,0,-1
777,120.0,120.5,111,107,43,49,131,0,-1
778,120.0,120.5,123,110,43,48,134,170,1
779,120.0,120.5,124,114,50,42,134,85,-1
780,120.0,120.5,156,155,27,47,136,170,1
781,120.0,120.5,125,149,33,47,132,0,-1
782,120.0,120.5,135,140,17,42,132,0,-1
783,120.0,120.5,107,126,38,40,135,0,-1
784,120.0,120.5,124,126,2,50,126,85,0
785,120.0,120.5,145,127,41,47,136,85,1
786,120.0,120.5,114,150,19,50,124,170,1
787,120.0,120.5,151,127,39,43,136,170,1
788,120.0,120.5,136,129,32,45,133,85,0
789,120.0,120.5,152,145,20,50,128,0,0
790,120.0,120.5,132,125,3,46,124,85,0
791,120.0,120.5,139,147,8,46,132,85,1
792,120.0,120.5,123,140,47,49,136,170,1
793,120.0,120.5,104,110,31,46,134,85,-1
794,120.0,120.5,130,134,29,43,126,0,-1
795,120.0,120.5,138,137,25,46,129,85,1
796,120.0,120.5,144,140,21,40,131,170,1
797,120.0,120.5,134,100,33,48,129,170,1
798,120.0,120.5,122,156,50,48,125,0,-1
799,120.0,120.5,140,118,35,43,127,170,1
800,120.0,120.5,142,154,38,45,128,0,0
801,120.0,120.5,106,136,19,48,134,85,-1
802,120.0,120.5,133,142,7,45,136,85,1
803,120.0,120.5,107,102,29,40,124,0,-1
804,120.0,120.5,137,129,17,46,131,170,1
805,120.0,120.5,109,108,26,46,128,85,-1
806,120.0,120.5,102,135,7,42,124,0,-1
807,120.0,120.5,154,149,0,49,135,170,1
808,120.0,120.5,122,135,31,47,124,170,1
809,120.0,120.5,118,148,16,44,129,0,-1
810,120.0,120.5,114,137,25,44,121,0,-1
811,120.0,120.5,150,124,47,50,133,85,1
812,120.0,120.5,127,117,30,41,123,85,-1
813,120.0,120.5,109,127,9,44,131,85,-1
814,120.0,120.5,101,132,22,41,120,0,-1
815,120.0,120.5,144,142,7,45,120,170,1
816,120.0,120.5,129,139,43,44,131,0,-1
817,120.0,120.5,155,100,35,50,129,0,-1
818,120.0,120.5,121,114,7,40,135,0,-1
819,120.0,120.5,119,126,22,46,131,85,-1
820,120.0,120.5,125,133,0,44,129,85,0
821,120.0,120.5,141,139,2,48,122,0,-1
822,120.0,120.5,113,150,29,49,130,85,0
823,120.0,120.5,120,141,23,44,125,85,0
824,120.0,120.5,156,140,14,42,134,170,1
825,120.0,120.5,129,107,24,44,134,85,-1
826,120.0,120.5,109,120,33,40,132,170,1
827,120.0,120.5,156,154,3,44,133,0,1
828,120.0,120.5,132,133,23,48,129,85,0
829,120.0,120.5,103,119,12,50,131,0,-1
830,120.0,120.5,138,103,45,42,128,0,-1
831,120.0,120.5,128,100,49,44,126,0,-1
832,120.0,120.5,103,149,1,42,124,0,-1
833,120.0,120.5,118,122,4,44,131,0,-1
834,120.0,120.5,135,138,14,48,123,170,1
835,120.0,120.5,106,147,38,46,124,0,-1
836,120.0,120.5,123,133,3,47,120,0,-1
837,120.0,120.5,151,150,15,48,120,0,0
838,120.0,120.5,132,128,13,50,133,170,1
839,120.0,120.5,118,124,45,41,128,0,-1
840,120.0,120.5,118,130,11,50,131,170,1
841,120.0,120.5,110,138,49,40,123,170,1
842,120.0,120.5,104,156,12,49,124,170,1
843,120.0,120.5,104,125,26,48,131,0,-1
844,120.0,120.5,107,110,6,46,129,170,0
845,120.0,120.5,135,124,33,44,134,0,-1
846,120.0,120.5,116,104,48,47,122,170,0
847,120.0,120.5,132,124,27,46,134,0,-1
848,120.0,120.5,136,155,6,50,135,170,1
849,120.0,120.5,119,117,47,40,124,85,-1
850,120.0,120.5,132,137,5,43,134,85,1
851,120.0,120.5,145,106,8,49,136,170,1
852,120.0,120.5,104,113,34,44,129,170,0
853,120.0,120.5,139,115,19,49,130,0,-1
854,120.0,120.5,109,129,6,43,134,0,-1
855,120.0,120.5,142,147,46,40,120,170,1
856,120.0,120.5,125,106,46,40,120,170,1
857,120.0,120.5,151,146,28,40,125,85,1
858,120.0,120.5,146,121,20,48,123,0,-1
859,120.0,120.5,118,123,37,49,133,170,1
860,120.0,120.5,129,137,9,44,124,0,-1
861,120.0,120.5,146,155,47,44,132,170,1
862,120.0,120.5,136,153,11,42,124,170,1
863,120.0,120.5,150,105,38,44,130,85,0
864,120.0,120.5,118,112,22,49,133,85,-1
865,120.0,120.5,153,121,4,43,128,0,-1
866,120.0,120.5,120,116,36,42,126,85,-1
867,120.0,120.5,109,124,13,43,122,0,-1
868,120.0,120.5,141,102,13,45,129,170,1
869,120.0,120.5,116,155,10,44,134,85,1
870,120.0,120.5,122,106,30,46,130,0,-1
871,120.0,120.5,128,126,30,43,132,170,1
872,120.0,120.5,127,115,41,41,120,85,-1
873,120.0,120.5,138,134,17,40,127,85,1
874,120.0,120.5,128,122,44,43,130,170,1
875,120.0,120.5,152,131,5,48,133,0,-1
876,120.0,120.5,104,102,36,46,136,0,-1
877,120.0,120.5,104,133,8,41,128,0,-1
878,120.0,120.5,106,105,12,47,134,85,-1
879,120.0,120.5,155,118,45,40,133,85,1
880,120.0,120.5,135,101,15,46,129,0,-1
881,120.0,120.5,131,134,46,46,127,85,0
882,120.0,120.5,123,101,21,42,124,0,-1
883,120.0,120.5,109,111,23,42,135,0,-1
884,120.0,120.5,108,126,36,48,134,0,-1
885,120.0,120.5,130,112,36,43,127,170,1
886,120.0,120.5,100,103,42,40,120,0,-1
887,120.0,120.5,135,131,20,41,136,170,1
888,120.0,120.5,106,109,49,48,134,0,-1
889,120.0,120.5,156,134,20,42,133,85,1
890,120.0,120.5,155,107,13,42,125,85,0
891,120.0,120.5,141,100,27,50,132,0,-1
892,120.0,120.5,150,154,2,47,121,0,0
893,120.0,120.5,103,120,3,43,136,85,-1
894,120.0,120.5,118,140,4,41,120,0,-1
895,120.0,120.5,146,106,33,43,121,0,-1
896,120.0,120.5,144,148,40,47,125,85,1
897,120.0,120.5,120,142,12,42,135,0,-1
898,120.0,120.5,101,136,6,46,126,170,1
899,120.0,120.5,106,122,15,44,122,85,-1
900,120.0,120.5,107,155,33,49,130,85,0
901,120.0,120.5,128,137,27,40,130,0,-1
902,120.0,120.5,140,140,0,48,135,85,1
903,120.0,120.5,101,111,14,50,121,85,-1
904,120.0,120.5,100,116,23,43,129,0,-1
905,120.0,120.5,101,119,13,44,134,0,-1
906,120.0,120.5,115,120,18,42,122,0,-1
907,120.0,120.5,115,152,15,46,127,85,1
908,120.0,120.5,156,103,44,44,123,170,1
909,120.0,120.5,127,141,8,42,126,170,1
910,120.0,120.5,103,104,17,43,121,0,-1
911,120.0,120.5,142,133,0,50,120,170,1
912,120.0,120.5,106,109,24,46,122,0,-1
913,120.0,120.5,139,154,11,50,124,85,1
914,120.0,120.5,126,150,28,46,120,85,1
915,120.0,120.5,115,117,8,42,122,170,1
916,120.0,120.5,149,127,36,46,131,0,-1
917,120.0,120.5,107,152,6,41,121,170,1
918,120.0,120.5,108,114,11,49,121,170,0
919,120.0,120.5,116,111,1,42,129,85,-1
920,120.0,120.5,148,143,49,48,131,0,0
921,120.0,120.5,111,127,14,41,134,170,1
922,120.0,120.5,124,149,35,46,127,170,1
923,120.0,120.5,135,155,14,42,125,170,1
924,120.0,120.5,131,138,49,41,131,170,1
925,120.0,120.5,147,152,31,50,126,170,1
926,120.0,120.5,139,135,43,41,132,0,-1
927,120.0,120.5,126,120,23,46,133,85,0
928,120.0,120.5,123,143,45,49,120,0,-1
929,120.0,120.5,156,124,4,47,123,0,-1
930,120.0,120.5,153,131,36,45,129,85,1
931,120.0,120.5,127,121,21,46,123,85,0
932,120.0,120.5,130,154,30,50,134,85,1
933,120.0,120.5,135,108,4,48,127,170,1
934,120.0,120.5,133,122,4,41,128,0,-1
935,120.0,120.5,110,150,44,42,130,0,-1
936,120.0,120.5,149,138,7,43,121,85,1
937,120.0,120.5,141,107,46,40,124,0,-1
938,120.0,120.5,106,129,14,41,130,0,-1
939,120.0,120.5,100,102,44,48,135,0,-1
940,120.0,120.5,137,107,31,50,130,85,-1
941,120.0,120.5,127,150,19,43,132,170,1
942,120.0,120.5,120,104,36,48,132,170,1
943,120.0,120.5,105,108,48,45,133,85,-1
944,120.0,120.5,103,107,7,43,136,170,0
945,120.0,120.5,125,151,2,42,120,170,1
946,120.0,120.5,120,110,37,48,122,85,-1
947,120.0,120.5,112,101,32,42,123,85,-1
948,120.0,120.5,156,148,41,44,131,170,1
949,120.0,120.5,120,150,15,41,134,0,-1
950,120.0,120.5,118,150,3,47,134,170,1
951,120.0,120.5,135,104,45,49,134,170,1
952,120.0,120.5,144,108,25,40,131,170,1
953,120.0,120.5,127,147,25,50,135,85,1
954,120.0,120.5,152,132,10,47,132,0,-1
955,120.0,120.5,123,139,9,43,131,0,-1
956,120.0,120.5,139,137,30,46,123,0,-1
957,120.0,120.5,153,155,25,46,122,85,1
958,120.0,120.5,134,135,37,40,124,0,-1
959,120.0,120.5,134,131,36,41,122,0,-1
960,120.0,120.5,148,100,10,45,136,0,-1
961,120.0,120.5,147,120,34,44,120,170,1
962,120.0,120.5,134,103,14,43,136,170,1
963,120.0,120.5,105,151,39,46,131,85,0
964,120.0,120.5,154,155,5,49,132,170,1
965,120.0,120.5,152,102,18,45,133,85,0
966,120.0,120.5,135,133,14,46,132,0,-1
967,120.0,120.5,153,149,44,43,127,85,1
968,120.0,120.5,126,139,3,40,123,85,0
969,120.0,120.5,124,111,29,43,124,170,1
970,120.0,120.5,144,107,44,42,134,170,1
971,120.0,120.5,150,100,46,49,130,170,1
972,120.0,120.5,113,119,0,42,129,0,-1
973,120.0,120.5,151,107,45,44,132,85,0
974,120.0,120.5,149,131,18,45,124,0,-1
975,120.0,120.5,137,136,34,43,121,170,1
976,120.0,120.5,155,131,25,43,125,170,1
977,120.0,120.5,129,155,11,43,121,0,-1
978,120.0,120.5,126,156,22,46,123,0,-1
979,120.0,120.5,102,112,24,44,128,170,0
980,120.0,120.5,128,138,29,40,128,85,0
981,120.0,120.5,154,128,23,50,122,0,-1
982,120.0,120.5,127,116,28,42,133,85,-1
983,120.0,120.5,124,133,29,44,130,85,0
984,120.0,120.5,114,155,38,47,122,0,-1
985,120.0,120.5,136,152,50,41,130,85,1
986,120.0,120.5,154,117,24,46,133,0,-1
987,120.0,120.5,155,117,43,43,134,85,1
988,120.0,120.5,147,121,20,50,120,0,-1
989,120.0,120.5,132,105,30,43,135,85,-1
990,120.0,120.5,111,102,22,48,133,85,-1
991,120.0,120.5,143,149,2,42,120,85,1
992,120.0,120.5,117,152,37,48,127,85,1
993,120.0,120.5,146,129,38,46,122,170,1
994,120.0,120.5,107,154,24,41,131,170,1
995,120.0,120.5,143,109,23,41,127,85,0
996,120.0,120.5,117,118,15,40,125,85,-1
997,120.0,120.5,122,122,23,43,134,85,-1
998,120.0,120.5,146,135,18,44,124,85,1
999,120.0,120.5,123,107,25,41,135,0,-1
